@relation InstanceResultListener

@attribute Key_Dataset {iris,vote}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.trees.REPTree}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,-9216785998198681299}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
vote,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,43,0,0,100,0,0,1,0.023512,0.026479,4.938603,5.414715,41.643016,1.480987,40.162029,0.968442,0.034442,0.934001,40.162029,0.934001,4174.731098,1,26,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,6947,68117,10532,100,51.162791,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.066923,0.173441,14.056667,35.467208,41.643016,6.489637,35.15338,0.968442,0.150922,0.81752,36.279237,0.843703,3771.125651,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.994344,0.994872,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.994344,0.991503,0.951357,0.953488,0.001,0,0,0,0,0,6947,68117,10532,100,56.976744,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.900463,0.067366,0.215281,14.289581,44.513116,40.982011,13.217854,27.764156,0.95307,0.307392,0.645678,35.49178,0.82539,3682.827743,0.962963,26,0.0625,1,0.9375,15,0.037037,1,0.962963,0.962963,0.962963,0.900463,0.947917,0.950553,0.953488,0.053025,0.946975,0.046512,0.953488,0.953488,0.953488,0.900463,0.947917,0.929848,0.950231,0.953488,0.002,0,0,0,0,0,6947,68117,10532,95.348837,52.325581,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.047807,0.114301,10.140781,23.633737,40.982011,3.614012,37.367999,0.95307,0.084047,0.869023,37.368774,0.869041,3877.59526,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,1,1,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,1,1,0.97478,0.976744,0.002,0,0,0,0,0,6947,68117,10532,100,56.976744,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.063028,0.166356,13.289591,34.165262,42.346182,6.049838,36.296344,0.962413,0.137496,0.824917,37.134478,0.843965,3857.396539,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.994553,0.996296,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.994553,0.993707,0.95207,0.954545,0.002,0,0.015625,0,15.625,0,6947,67952,10697,100,57.954545,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.038677,0.07389,8.155175,15.17512,42.346182,2.667305,39.678877,0.962413,0.060621,0.901793,39.678877,0.901793,4121.699539,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,6947,67952,10697,100,54.545455,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.054996,0.157816,11.595978,32.411301,42.346182,7.640256,34.705927,0.962413,0.173642,0.788771,38.107418,0.866078,3958.461986,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.978214,0.98569,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.978214,0.966219,0.97628,0.977273,0.002,0,0,0,0,0,6947,67952,10697,97.727273,54.545455,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.036805,0.097964,7.760331,20.119353,42.346182,2.85857,39.487612,0.962413,0.064967,0.897446,39.488412,0.897464,4101.914786,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,1,1,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,1,1,0.975758,0.977273,0.002,0,0,0,0,0,6947,67952,10697,100,53.409091,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.028535,0.041624,6.016587,8.548601,42.346182,1.871336,40.474846,0.962413,0.04253,0.919883,40.474846,0.919883,4204.381999,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,6947,67952,10697,100,53.409091,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902935,0.065172,0.203321,13.824178,42.040217,40.982011,9.976475,31.005536,0.95307,0.232011,0.721059,35.660966,0.829325,3700.383449,0.925926,25,0,0,1,16,0.074074,2,1,0.925926,0.961538,0.907218,0.979167,0.984847,0.953488,0.027562,0.972438,0.046512,0.958656,0.953488,0.953962,0.907218,0.979167,0.966099,0.951357,0.953488,0.002,0,0,0,0,0,6947,68117,10532,97.674419,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.848769,0.103341,0.272611,21.920684,56.367036,40.982011,22.065703,18.916308,0.95307,0.513156,0.439914,32.443075,0.75449,3366.476904,0.962963,26,0.125,2,0.875,14,0.037037,1,0.928571,0.962963,0.945455,0.84985,0.913194,0.915303,0.930233,0.09227,0.90773,0.069767,0.930343,0.930233,0.929742,0.84985,0.913194,0.892056,0.92434,0.930233,0.003,0,0,0,0,0,6947,68117,10532,93.023256,55.813953,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.904656,0.076966,0.22099,16.166005,45.190453,41.643016,15.779164,25.863852,0.968442,0.366957,0.601485,35.486649,0.825271,3688.73837,0.923077,24,0,0,1,17,0.076923,2,1,0.923077,0.96,0.908796,0.927602,0.969589,0.953488,0.030411,0.969589,0.046512,0.958384,0.953488,0.95385,0.908796,0.927602,0.917756,0.952222,0.953488,0.001,0,0,0,0,0,6947,68117,10532,95.348837,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.855543,0.08843,0.230103,18.573945,47.054036,41.643016,11.210781,30.432235,0.968442,0.260716,0.707726,34.289706,0.797435,3564.319462,0.923077,24,0.058824,1,0.941176,16,0.076923,2,0.96,0.923077,0.941176,0.856537,0.993213,0.994505,0.930233,0.065979,0.934021,0.069767,0.931886,0.930233,0.930545,0.856537,0.993213,0.991646,0.927731,0.930233,0.001,0,0,0,0,0,6947,68117,10532,100,56.976744,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.900693,0.065122,0.197557,13.678398,40.398675,41.643016,11.438547,30.20447,0.968442,0.266013,0.70243,36.332576,0.844944,3776.670135,1,26,0.117647,2,0.882353,15,0,0,0.928571,1,0.962963,0.905167,0.941176,0.945157,0.953488,0.071135,0.928865,0.046512,0.956811,0.953488,0.952896,0.905167,0.941176,0.952777,0.950231,0.953488,0.002,0,0.015625,0,15.625,0,6583,68117,10532,97.674419,52.325581,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
vote,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.042031,0.076794,8.862232,15.771441,42.346182,2.896418,39.449764,0.962413,0.065828,0.896586,39.449764,0.896586,4097.900129,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,6947,67952,10697,100,56.818182,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.902004,0.053853,0.152829,11.355099,31.387206,42.346182,5.055128,37.291054,0.962413,0.114889,0.847524,37.873124,0.860753,3934.124462,1,27,0.117647,2,0.882353,15,0,0,0.931034,1,0.964286,0.906367,1,1,0.954545,0.072193,0.927807,0.045455,0.95768,0.954545,0.953937,0.906367,1,1,0.950893,0.954545,0.001,0,0,0,0,0,6583,67952,10697,100,54.545455,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
vote,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.906183,0.071303,0.20076,15.034333,41.230936,42.346182,10.445714,31.900469,0.962413,0.237403,0.725011,36.507247,0.82971,3792.242002,0.925926,25,0,0,1,17,0.074074,2,1,0.925926,0.961538,0.910198,0.960784,0.983045,0.954545,0.02862,0.97138,0.045455,0.95933,0.954545,0.954934,0.910198,0.960784,0.95233,0.952991,0.954545,0.002,0,0,0,0,0,6947,67952,10697,97.727273,55.681818,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.086421,0.236261,18.221995,48.521878,42.346182,17.293454,25.052729,0.962413,0.393033,0.56938,34.998526,0.795421,3635.521498,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.920479,0.948706,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.920479,0.929296,0.927273,0.931818,0.001,0.001,0,0.015625,0,15.625,6947,67952,10697,95.454545,54.545455,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.037826,0.065393,7.975741,13.430064,42.346182,2.556631,39.789552,0.962413,0.058105,0.904308,39.789552,0.904308,4133.19604,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,6947,67952,10697,100,55.681818,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.848769,0.079442,0.216244,16.851274,44.712145,40.982011,10.527185,30.454825,0.95307,0.244818,0.708252,34.279587,0.7972,3557.043722,0.962963,26,0.125,2,0.875,14,0.037037,1,0.928571,0.962963,0.945455,0.84985,0.975694,0.984847,0.930233,0.09227,0.90773,0.069767,0.930343,0.930233,0.929742,0.84985,0.975694,0.961769,0.92434,0.930233,0.002,0,0,0,0,0,6583,68117,10532,97.674419,54.651163,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
vote,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.053038,0.160537,11.250482,33.193753,40.982011,8.346418,32.635592,0.95307,0.194103,0.758967,36.951602,0.85934,3834.307101,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.967593,0.963012,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.967593,0.962172,0.97478,0.976744,0.002,0,0,0,0,0,6947,68117,10532,97.674419,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.045566,0.138863,9.570733,28.396169,41.643016,4.730925,36.912092,0.968442,0.110022,0.858421,38.160421,0.887452,3966.669481,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.998869,0.998575,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.998869,0.997847,0.97591,0.976744,0.001,0.001,0,0,0,0,6947,68117,10532,100,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.070212,0.176846,14.747473,36.163506,41.643016,9.083741,32.559275,0.968442,0.21125,0.757192,36.31163,0.844457,3774.492889,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.976244,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.976244,0.963785,0.97591,0.976744,0.002,0,0,0,0,0,6947,68117,10532,97.674419,56.976744,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.06222,0.204197,13.06876,41.756397,41.643016,10.763355,30.879661,0.968442,0.250311,0.718132,36.509048,0.849048,3795.013878,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.969457,0.961593,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.969457,0.962716,0.951357,0.953488,0.001,0,0,0,0,0,6947,68117,10532,97.674419,51.162791,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.035601,0.067994,7.506531,13.964221,42.346182,2.44147,39.904713,0.962413,0.055488,0.906925,39.904713,0.906925,4145.158564,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,6947,67952,10697,100,55.681818,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.053008,0.130445,11.176923,26.790101,42.346182,4.492125,37.854058,0.962413,0.102094,0.860319,38.263217,0.869619,3974.645826,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.998911,0.998677,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.998911,0.997926,0.975758,0.977273,0.002,0,0,0,0,0,6583,67952,10697,100,55.681818,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
vote,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,44,0,0,100,0,0,1,0.02786,0.040686,5.874448,8.355805,42.346182,1.825864,40.520319,0.962413,0.041497,0.920916,40.520319,0.920916,4209.105498,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.015625,0,15.625,0,6947,67952,10697,100,52.272727,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.071454,0.215207,15.066251,44.198061,42.346182,13.60554,28.740642,0.962413,0.309217,0.653196,36.457372,0.828577,3787.061181,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.947712,0.948706,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.947712,0.929285,0.95207,0.954545,0.002,0,0,0,0,0,6947,67952,10697,95.454545,54.545455,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.079562,0.197036,16.77575,40.46606,42.346182,7.958125,34.388057,0.962413,0.180866,0.781547,35.566562,0.808331,3694.527035,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.993464,0.995221,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.993464,0.991627,0.927273,0.931818,0.002,0,0,0,0,0,6947,67952,10697,100,57.954545,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.904656,0.077109,0.205991,16.196059,42.1233,41.643016,10.338291,31.304725,0.968442,0.240425,0.728017,35.461725,0.824691,3686.14756,0.923077,24,0,0,1,17,0.076923,2,1,0.923077,0.96,0.908796,0.969457,0.979489,0.953488,0.030411,0.969589,0.046512,0.958384,0.953488,0.95385,0.908796,0.969457,0.95427,0.952222,0.953488,0.002,0,0,0,0,0,6947,68117,10532,97.674419,56.976744,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.04515,0.106931,9.483378,21.866432,41.643016,3.381959,38.261057,0.968442,0.07865,0.889792,38.26187,0.889811,3977.214845,1,26,0.058824,1,0.941176,16,0,0,0.962963,1,0.981132,0.952007,1,1,0.976744,0.035568,0.964432,0.023256,0.977606,0.976744,0.976611,0.952007,1,1,0.975415,0.976744,0.001,0,0,0,0,0,6947,68117,10532,100,55.813953,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.050802,0.146873,10.670605,30.034298,41.643016,5.28237,36.360646,0.968442,0.122846,0.845596,37.764476,0.878244,3925.512135,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.998869,0.998575,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.998869,0.997847,0.97591,0.976744,0.003,0,0,0,0,0,6947,68117,10532,100,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.848769,0.087573,0.254504,18.575928,52.623121,40.982011,18.398425,22.583586,0.95307,0.42787,0.5252,33.634439,0.782196,3490.099552,0.962963,26,0.125,2,0.875,14,0.037037,1,0.928571,0.962963,0.945455,0.84985,0.907407,0.919383,0.930233,0.09227,0.90773,0.069767,0.930343,0.930233,0.929742,0.84985,0.906546,0.917142,0.92434,0.930233,0.002,0,0,0,0,0,6947,68117,10532,95.348837,53.488372,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.050803,0.160417,10.776363,33.168975,40.982011,7.473604,33.508407,0.95307,0.173805,0.779265,37.067457,0.862034,3846.328951,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.980324,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.980324,0.968176,0.975415,0.976744,0.001,0,0,0,0,0,6947,68117,10532,97.674419,52.325581,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.0677,0.214069,14.274742,43.964204,42.346182,13.342017,29.004166,0.962413,0.303228,0.659186,36.711831,0.83436,3813.493476,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.95098,0.951397,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.95098,0.932464,0.95207,0.954545,0.002,0,0,0,0,0,6947,67952,10697,95.454545,52.272727,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.040924,0.10824,8.628843,22.229737,42.346182,3.211925,39.134257,0.962413,0.072998,0.889415,39.135057,0.889433,4065.209508,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,1,1,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,1,1,0.975758,0.977273,0.002,0,0,0,0,0,6947,67952,10697,100,53.409091,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.077004,0.220542,16.236506,45.293719,42.346182,14.208627,28.137555,0.962413,0.322923,0.63949,36.0117,0.818448,3740.766391,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.946623,0.945919,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.946623,0.928898,0.95207,0.954545,0.003,0,0,0,0,0,6947,67952,10697,95.454545,54.545455,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.052561,0.14924,11.082606,30.650081,42.346182,5.435079,36.911103,0.962413,0.123525,0.838889,38.221054,0.86866,3970.266126,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,1,1,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,1,1,0.97628,0.977273,0.002,0,0,0,0,0,6947,67952,10697,100,53.409091,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.049453,0.155326,10.427353,31.899938,42.346182,9.371498,32.974684,0.962413,0.212989,0.749425,38.517153,0.87539,4001.02387,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.942266,0.94709,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.942266,0.953586,0.975758,0.977273,0.001,0,0,0,0,0,6947,67952,10697,97.727273,52.272727,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.077802,0.178326,16.341716,36.466158,41.643016,7.229435,34.413581,0.968442,0.168126,0.800316,35.518996,0.826023,3692.100728,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.992081,0.992788,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.992081,0.987508,0.951357,0.953488,0.002,0,0,0,0,0,6947,68117,10532,100,61.627907,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
vote,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.041194,0.150162,8.652498,30.706746,41.643016,6.57932,35.063696,0.968442,0.153007,0.815435,38.441792,0.893995,3995.917258,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.980769,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.980769,0.968842,0.97591,0.976744,0.002,0,0.015625,0,15.625,0,6947,68117,10532,97.674419,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
